id;house_number;street;post_code;city;district;geojson_geometry;post_station_id
433;5;Carl-Diem-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1960785, 48.0448235], [8.1959667, 48.0449588], [8.1960799, 48.0450006], [8.1961917, 48.0448653], [8.1960785, 48.0448235]]};1
434;2;Zum Döbele;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.196315, 48.0450834], [8.1964188, 48.0449631], [8.196537, 48.0450086], [8.1964332, 48.045129], [8.196315, 48.0450834]]};1
435;6;Kohlheppstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1901418, 48.0489971], [8.1901063, 48.0489895], [8.1900814, 48.0490336], [8.1901172, 48.0490423], [8.1901011, 48.0490718], [8.1902588, 48.049109], [8.1902756, 48.0490751], [8.1902968, 48.0490789], [8.190309, 48.0490595], [8.1902888, 48.0490485], [8.1903002, 48.0490254], [8.1901462, 48.0489891], [8.1901418, 48.0489971]]};1
436;10;Kohlheppstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1906871, 48.0487283], [8.1908702, 48.0487612], [8.1908861, 48.0487217], [8.1909135, 48.0486534], [8.1907304, 48.0486205], [8.1906871, 48.0487283]]};1
437;5;Am Staatsberg;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1837749, 48.0448462], [8.1840269, 48.0448499], [8.1840322, 48.0446885], [8.1837801, 48.0446849], [8.1837749, 48.0448462]]};1
438;4;Kohlheppstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1897462, 48.0492168], [8.18993, 48.0492517], [8.1899671, 48.0491829], [8.1899718, 48.0491742], [8.1899523, 48.0491703], [8.1897821, 48.0491356], [8.1897462, 48.0492168]]};1
439;5;Kohlheppstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1904212, 48.0492233], [8.1904814, 48.0492923], [8.1905552, 48.0492632], [8.1905731, 48.0492838], [8.1907054, 48.0492349], [8.1906545, 48.0491779], [8.190626, 48.0491459], [8.1904212, 48.0492233]]};1
440;1;Kohlheppstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1900512, 48.0494718], [8.1899376, 48.0495328], [8.1898682, 48.0494717], [8.1900358, 48.0493883], [8.1900845, 48.0494331], [8.1900737, 48.0494381], [8.1901104, 48.0494626], [8.1900784, 48.0494826], [8.1900512, 48.0494718]]};1
441;2;Kohlheppstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1894235, 48.0493907], [8.1896032, 48.0494325], [8.1896487, 48.0493451], [8.1894691, 48.0493033], [8.1894235, 48.0493907]]};1
442;3;Kohlheppstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1901416, 48.0493434], [8.1902764, 48.0492916], [8.1903364, 48.0493609], [8.1902013, 48.0494131], [8.190181, 48.0493903], [8.1901416, 48.0493434]]};1
443;12;Kohlheppstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1910902, 48.0485367], [8.1911855, 48.0485907], [8.1912539, 48.0485367], [8.1911587, 48.0484827], [8.1910902, 48.0485367]]};1
444;16;Kohlheppstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1913163, 48.0483018], [8.1914118, 48.0483682], [8.191495, 48.0483148], [8.1914915, 48.0483124], [8.1914572, 48.0482885], [8.1913995, 48.0482484], [8.1913163, 48.0483018]]};1
445;18;Kohlheppstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1914746, 48.0482232], [8.1914883, 48.0482337], [8.1915415, 48.0482707], [8.1916045, 48.0482315], [8.1915358, 48.0481849], [8.1914746, 48.0482232]]};1
446;6;Zur Langeck;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1890837, 48.0500644], [8.1892593, 48.0499683], [8.1891456, 48.0498754], [8.1889631, 48.0499752], [8.1890065, 48.0500106], [8.1889593, 48.0500365], [8.1890144, 48.0500815], [8.1890685, 48.0500519], [8.1890837, 48.0500644]]};1
447;15;Stephan-Blattmann-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1889941, 48.0488559], [8.1891892, 48.0488207], [8.1891456, 48.0487124], [8.1889504, 48.0487475], [8.1889941, 48.0488559]]};1
448;18;Josef-Dorer-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1863226, 48.0481646], [8.186228, 48.0481643], [8.1862271, 48.0482848], [8.1863217, 48.0482851], [8.1863218, 48.0482688], [8.1863226, 48.0481646]]};1
449;6;Friedlandweg;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1946521, 48.0465151], [8.1947629, 48.0465881], [8.1948511, 48.0465282], [8.1947914, 48.0464889], [8.194799, 48.0464837], [8.194748, 48.0464501], [8.1946521, 48.0465151]]};1
450;4;Barbaraweg;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1869865, 48.0494259], [8.1872087, 48.0494418], [8.1872227, 48.0493546], [8.1871114, 48.0493467], [8.1871149, 48.0493253], [8.1870039, 48.0493174], [8.1869865, 48.0494259]]};1
451;31;Kohlheppstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1937051, 48.0474768], [8.1937708, 48.0473639], [8.1935956, 48.0473184], [8.1935299, 48.0474313], [8.1937051, 48.0474768]]};1
452;50;Bregstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1958909, 48.0457679], [8.1959666, 48.045669], [8.1957649, 48.0456], [8.1956892, 48.0456989], [8.1958909, 48.0457679]]};1
453;25;Kohlheppstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1929594, 48.0479566], [8.1930156, 48.0478437], [8.1928032, 48.0477963], [8.1927469, 48.0479092], [8.1929594, 48.0479566]]};1
454;31;Kussenhofstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.186798, 48.0484689], [8.1867985, 48.0485587], [8.1867987, 48.0485832], [8.1870849, 48.0485824], [8.1870842, 48.0484681], [8.186798, 48.0484689]]};1
455;7;Stephan-Blattmann-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1903787, 48.0478023], [8.1905851, 48.0477396], [8.1905023, 48.0476179], [8.1902959, 48.0476806], [8.1903787, 48.0478023]]};1
456;7;Kussenhofstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1905663, 48.0460438], [8.1906901, 48.0459535], [8.1905815, 48.045887], [8.1904577, 48.0459773], [8.1905663, 48.0460438]]};1
457;13;Kohlheppstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1916867, 48.0485849], [8.1917176, 48.0485373], [8.1916941, 48.0485305], [8.1917152, 48.0484979], [8.1916151, 48.048469], [8.1915632, 48.0485492], [8.1916867, 48.0485849]]};1
458;36;Kohlheppstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.193086, 48.0476117], [8.1930954, 48.0474862], [8.1928247, 48.0474772], [8.1928153, 48.0476026], [8.193086, 48.0476117]]};1
459;25;Stephan-Blattmann-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1869265, 48.0496786], [8.1872717, 48.0496912], [8.187285, 48.0495283], [8.1869397, 48.0495158], [8.1869265, 48.0496786]]};1
460;46;Bregstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1959378, 48.0455139], [8.1959973, 48.0454031], [8.1958144, 48.0453592], [8.1957549, 48.04547], [8.1959378, 48.0455139]]};1
461;60;Josef-Dorer-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1842548, 48.0491067], [8.1844987, 48.0491067], [8.1844987, 48.0490013], [8.1842548, 48.0490013], [8.1842548, 48.0491067]]};1
462;90;Bregstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1908299, 48.0450968], [8.1907457, 48.0452014], [8.1908677, 48.0452453], [8.1909518, 48.0451407], [8.1908299, 48.0450968]]};1
463;11;Josef-Dorer-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1859021, 48.0480456], [8.1859095, 48.0479347], [8.1857406, 48.0479297], [8.1857333, 48.0480406], [8.1859021, 48.0480456]]};1
464;14;Berliner Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1918524, 48.0459842], [8.1918008, 48.0458933], [8.1916149, 48.0459405], [8.1916665, 48.0460314], [8.1918524, 48.0459842]]};1
465;1;Dr.-Guttenberg-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1853787, 48.0498114], [8.1854482, 48.049831], [8.1855144, 48.0498494], [8.1854991, 48.0498677], [8.1855363, 48.0498835], [8.1855642, 48.0498635], [8.1856374, 48.0498837], [8.1856656, 48.0498386], [8.1856766, 48.0498416], [8.1857112, 48.0497875], [8.1855422, 48.0497387], [8.1854413, 48.0497113], [8.1853787, 48.0498114]]};1
466;3;Stephan-Blattmann-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1909528, 48.0474963], [8.1911404, 48.0474336], [8.1910609, 48.0473272], [8.1908732, 48.0473899], [8.1909528, 48.0474963]]};1
467;11;Dr.-Guttenberg-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1838112, 48.0496721], [8.1839647, 48.0496832], [8.18398, 48.0495889], [8.1838661, 48.0495806], [8.1838644, 48.0495916], [8.1838247, 48.0495887], [8.1838112, 48.0496721]]};1
468;7;Josef-Dorer-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1865175, 48.0479177], [8.1867426, 48.0479252], [8.1867526, 48.0477924], [8.1865274, 48.0477848], [8.1865175, 48.0479177]]};1
469;8;Zur Langeck;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1887386, 48.0502764], [8.1887926, 48.0502502], [8.188761, 48.050221], [8.1889367, 48.0501358], [8.1888302, 48.0500376], [8.1886004, 48.0501491], [8.1887386, 48.0502764]]};1
470;13;Kussenhofstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1899885, 48.0467338], [8.1902249, 48.0466159], [8.190119, 48.0465211], [8.1898826, 48.046639], [8.1899885, 48.0467338]]};1
471;22/1;Kussenhofstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1886338, 48.0486351], [8.1888365, 48.048595], [8.1887871, 48.0484837], [8.1885845, 48.0485238], [8.1886338, 48.0486351]]};1
472;10;Josef-Dorer-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1866284, 48.0482446], [8.1867164, 48.0482446], [8.1867164, 48.0481341], [8.1866284, 48.0481341], [8.1866284, 48.0482446]]};1
473;14;Dr.-Guttenberg-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1839634, 48.0499587], [8.1839823, 48.0498566], [8.1838126, 48.0498425], [8.1837937, 48.0499447], [8.1839634, 48.0499587]]};1
474;22;Berliner Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.193616, 48.0461504], [8.193677, 48.0460031], [8.1934466, 48.0459605], [8.1933856, 48.0461078], [8.193616, 48.0461504]]};1
475;8;Dr.-Guttenberg-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1848216, 48.0499809], [8.1848412, 48.049876], [8.1846984, 48.0498641], [8.1846843, 48.0499382], [8.1846788, 48.0499689], [8.1848216, 48.0499809]]};1
476;92;Bregstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1905025, 48.0451859], [8.1903862, 48.0450379], [8.1901599, 48.0451174], [8.1902762, 48.0452654], [8.1905025, 48.0451859]]};1
477;40;Kohlheppstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1929125, 48.0472699], [8.1930203, 48.0471978], [8.1929054, 48.0471209], [8.1927975, 48.0471931], [8.1929125, 48.0472699]]};1
478;68;Josef-Dorer-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1850637, 48.0490388], [8.185146, 48.0490377], [8.1851424, 48.0489184], [8.18506, 48.0489195], [8.1850606, 48.0489375], [8.1850637, 48.0490388]]};1
479;28;Kussenhofstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1868965, 48.0491042], [8.1871704, 48.0491042], [8.1871704, 48.0489963], [8.1868965, 48.0489963], [8.1868965, 48.0491042]]};1
480;62;Bregstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1946479, 48.0452285], [8.1946834, 48.0451318], [8.1944348, 48.045091], [8.1943993, 48.0451878], [8.1946479, 48.0452285]]};1
481;6;Dr.-Guttenberg-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1850946, 48.0500314], [8.1851086, 48.0499397], [8.1850278, 48.0499342], [8.185026, 48.0499459], [8.1849726, 48.0499422], [8.1849683, 48.0499758], [8.1849587, 48.0500221], [8.1850946, 48.0500314]]};1
482;10;Berliner Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1913599, 48.0462132], [8.1912849, 48.0461348], [8.1909664, 48.046271], [8.1910414, 48.0463494], [8.1913599, 48.0462132]]};1
483;23;Stephan-Blattmann-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1874068, 48.0495833], [8.1875757, 48.0495808], [8.1875725, 48.0494854], [8.1874036, 48.0494879], [8.1874068, 48.0495833]]};1
484;3;Neue Heimat;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1915804, 48.0457114], [8.1918528, 48.045675], [8.1918199, 48.0455653], [8.1915475, 48.0456017], [8.1915804, 48.0457114]]};1
485;9;Zur Langeck;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1878964, 48.0503083], [8.188084, 48.0502518], [8.1880111, 48.0501435], [8.1878235, 48.0501999], [8.1878964, 48.0503083]]};1
486;19;Stephan-Blattmann-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1882398, 48.0492522], [8.18845, 48.0492773], [8.1884759, 48.0491803], [8.1882657, 48.0491552], [8.1882398, 48.0492522]]};1
487;8/1;Stephan-Blattmann-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1910351, 48.0481617], [8.1910017, 48.0480503], [8.1908281, 48.0480736], [8.1908615, 48.048185], [8.1910351, 48.0481617]]};1
488;7;Berliner Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1906451, 48.0473357], [8.1908177, 48.0472956], [8.1907689, 48.0472019], [8.1905963, 48.047242], [8.1906451, 48.0473357]]};1
489;18;Berliner Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1928421, 48.0460281], [8.192828, 48.0458933], [8.1925517, 48.0459062], [8.1925657, 48.046041], [8.1928421, 48.0460281]]};1
490;36;Stephan-Blattmann-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1861051, 48.050561], [8.1859972, 48.0504778], [8.1859604, 48.0504991], [8.1859009, 48.0504533], [8.1858045, 48.0505091], [8.1858628, 48.0505541], [8.1858884, 48.0505392], [8.1859976, 48.0506234], [8.1861051, 48.050561]]};1
491;1;Zum Döbele;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1967061, 48.0450909], [8.1967778, 48.0451598], [8.1969659, 48.0450722], [8.1968943, 48.0450034], [8.1967061, 48.0450909]]};1
492;24;Kussenhofstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1878158, 48.0486376], [8.1881423, 48.0486451], [8.1881489, 48.0485174], [8.1878224, 48.0485098], [8.1878158, 48.0486376]]};1
493;2;Stephan-Blattmann-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1922746, 48.0473451], [8.1922558, 48.047204], [8.1919471, 48.0472224], [8.1919659, 48.0473635], [8.1922746, 48.0473451]]};1
494;35;Kussenhofstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1862208, 48.0485473], [8.1865124, 48.0485465], [8.1865118, 48.0484545], [8.1865117, 48.0484337], [8.1862202, 48.0484345], [8.1862208, 48.0485473]]};1
495;52;Bregstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.195647, 48.0454418], [8.1957198, 48.0453383], [8.1955603, 48.0452881], [8.1954875, 48.0453916], [8.195647, 48.0454418]]};1
496;9/2;Berliner Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1933346, 48.0464483], [8.1936783, 48.0465476], [8.1937675, 48.0464096], [8.1934237, 48.0463104], [8.1933346, 48.0464483]]};1
497;4;Berliner Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1904734, 48.04695], [8.1903843, 48.0468716], [8.1901826, 48.0469741], [8.1902717, 48.0470525], [8.1904734, 48.04695]]};1
498;20;Stephan-Blattmann-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1887314, 48.0494428], [8.188964, 48.0494052], [8.1889202, 48.049284], [8.1886875, 48.0493216], [8.1887314, 48.0494428]]};1
499;1;Zur Langeck;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1890985, 48.049699], [8.1893218, 48.0495954], [8.1892297, 48.0495067], [8.1891169, 48.049559], [8.189086, 48.0495293], [8.1889755, 48.0495806], [8.1890985, 48.049699]]};1
500;12;Stephan-Blattmann-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1903811, 48.0485058], [8.190328, 48.0484395], [8.1902055, 48.0484834], [8.190184, 48.0484565], [8.1901299, 48.0484759], [8.1902044, 48.048569], [8.1903811, 48.0485058]]};1
501;29;Stephan-Blattmann-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1865363, 48.0497388], [8.1866826, 48.0497388], [8.1866826, 48.0496385], [8.1865363, 48.0496385], [8.1865363, 48.0497388]]};1
502;15;Kussenhofstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1898759, 48.046962], [8.1897784, 48.0468791], [8.1895495, 48.0469995], [8.189647, 48.0470824], [8.1898759, 48.046962]]};1
503;25;Josef-Dorer-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1835006, 48.04861], [8.1835133, 48.0484957], [8.1833106, 48.0484857], [8.183298, 48.0486], [8.1835006, 48.04861]]};1
504;78;Bregstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1926216, 48.0452254], [8.1928186, 48.0452191], [8.192808, 48.04507], [8.192611, 48.0450763], [8.1926216, 48.0452254]]};1
505;3;Zum Döbele;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.197412, 48.0452849], [8.1974805, 48.0453447], [8.1975845, 48.0452915], [8.1975161, 48.0452317], [8.197412, 48.0452849]]};1
506;6;Stephan-Blattmann-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1916141, 48.0477563], [8.1915383, 48.0476709], [8.1913835, 48.0477323], [8.1914354, 48.0477909], [8.1913727, 48.0478209], [8.1914187, 48.047857], [8.1914722, 48.047833], [8.1914612, 48.0478149], [8.1916141, 48.0477563]]};1
507;48;Josef-Dorer-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1844837, 48.0487756], [8.184501, 48.0486851], [8.1843246, 48.0486701], [8.1843074, 48.0487605], [8.1844837, 48.0487756]]};1
508;42;Kohlheppstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1933539, 48.047086], [8.1933726, 48.0469794], [8.1931939, 48.0469653], [8.1931751, 48.0470719], [8.1933539, 48.047086]]};1
509;74;Josef-Dorer-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1855509, 48.0490506], [8.1856302, 48.0490498], [8.1856275, 48.048929], [8.1855482, 48.0489298], [8.1855509, 48.0490506]]};1
510;20;Kussenhofstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1888477, 48.0482839], [8.1891441, 48.0481836], [8.1890706, 48.0480865], [8.1887742, 48.0481869], [8.1888477, 48.0482839]]};1
511;7;Neue Heimat;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1919754, 48.0456406], [8.1922334, 48.0456406], [8.1922334, 48.045534], [8.1919754, 48.045534], [8.1919754, 48.0456406]]};1
512;54;Josef-Dorer-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1834256, 48.0489637], [8.1834533, 48.0488431], [8.1832582, 48.048823], [8.1832304, 48.0489437], [8.1834256, 48.0489637]]};1
513;2a;Neue Heimat;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1927624, 48.0453916], [8.192964, 48.0453885], [8.1929615, 48.0453159], [8.1927598, 48.045319], [8.1927624, 48.0453916]]};1
514;4;Zur Langeck;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1893728, 48.0499123], [8.1895884, 48.0497823], [8.1894581, 48.0496858], [8.1892426, 48.0498158], [8.1893728, 48.0499123]]};1
515;70;Bregstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1935738, 48.0452254], [8.1936094, 48.0451029], [8.1934406, 48.0450809], [8.1934049, 48.0452034], [8.1935738, 48.0452254]]};1
516;33;Kussenhofstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1865118, 48.0484545], [8.1865124, 48.0485465], [8.1865124, 48.0485595], [8.1867985, 48.0485587], [8.186798, 48.0484689], [8.1867979, 48.0484537], [8.1865118, 48.0484545]]};1
517;21;Kussenhofstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1881508, 48.0479163], [8.1884622, 48.0478561], [8.188443, 48.0478118], [8.1888348, 48.047736], [8.1888026, 48.0476614], [8.1880994, 48.0477974], [8.1881508, 48.0479163]]};1
